line_state_id,line,start_time,end_time,process_order
5AD79A31-3A9A-4F28-B6A0-2FB4E23333E6/0,L2B,2022-06-23 16:44:31,2022-06-23 16:44:34,916949120
8E3C8F62-3B07-4DD3-8486-FBAC9F17A67C/0,L2A,2022-06-23 16:44:31,2022-06-23 16:44:34,916949120
634F41D8-1B7D-4EBF-B756-05DFA331590D/0,L2A,2022-06-23 16:44:34,2022-06-23 16:56:41,916949120
D27F634B-3533-445E-A612-B94B761BC9D4/0,L2B,2022-06-23 16:44:34,2022-06-23 16:46:52,916949120
2A89B618-9918-4D95-984F-8B63B9669450/1,L1A,2022-06-23 16:45:59,2022-06-23 16:46:00,916949454
3CD5578C-C515-4D03-929E-3E19E91241BC/1,L1C,2022-06-23 16:45:59,2022-06-23 16:46:00,916949454
4D6552D4-57EA-4E0E-8DAD-FE7C0C2F9A65/1,L1B,2022-06-23 16:45:59,2022-06-23 16:46:00,916949454
502112D6-B697-4F26-8EA9-EF18693CF620/0,L1B,2022-06-23 16:46:00,2022-06-23 16:48:00,916949454
97F2E977-3054-44B2-886F-BF4AB9E42F63/0,L1A,2022-06-23 16:46:00,2022-06-23 16:48:00,916949454
CE6BBF49-250C-407F-A8E9-6FE2546A8DE7/0,L1C,2022-06-23 16:46:00,2022-06-23 16:48:00,916949454
D27F634B-3533-445E-A612-B94B761BC9D4/1,L2B,2022-06-23 16:46:52,2022-06-23 16:52:04,916949120
3DE86834-ACFF-49DD-8609-8004B85B523E/0,L1A,2022-06-23 16:48:00,2022-06-23 17:13:15,916949454
8BE569D6-4DB9-4F66-B5EF-3911B5C199A5/0,L1C,2022-06-23 16:48:00,2022-06-23 17:13:15,916949454
C5F130B0-6DCC-4FF1-9CDA-3F14FF7081C5/0,L1B,2022-06-23 16:48:00,2022-06-23 17:13:15,916949454
D27F634B-3533-445E-A612-B94B761BC9D4/2,L2B,2022-06-23 16:52:04,2022-06-23 16:56:41,916949120
0B16EA8C-0B61-43BA-A1B7-710A7F0F244C/0,L2B,2022-06-23 16:56:41,2022-06-23 16:58:00,916949120
29BBF902-38D7-47AF-B9E7-D128ED97316B/0,L2A,2022-06-23 16:56:41,2022-06-23 16:57:59,916949120
29BBF902-38D7-47AF-B9E7-D128ED97316B/1,L2A,2022-06-23 16:57:59,2022-06-23 16:58:00,916949120
DAA700D5-0E8B-47EE-84DF-962E789C0B0C/0,L2B,2022-06-23 16:58:00,2022-06-23 17:08:24,916949120
DBC4B395-FD47-4910-94B4-FEF72B9A901E/0,L2A,2022-06-23 16:58:00,2022-06-23 17:22:18,916949120
DAA700D5-0E8B-47EE-84DF-962E789C0B0C/1,L2B,2022-06-23 17:08:24,2022-06-23 17:09:06,916949120
DAA700D5-0E8B-47EE-84DF-962E789C0B0C/2,L2B,2022-06-23 17:09:06,2022-06-23 17:22:18,916949120
3DE86834-ACFF-49DD-8609-8004B85B523E/1,L1A,2022-06-23 17:13:15,2022-06-23 17:13:16,916949454
8BE569D6-4DB9-4F66-B5EF-3911B5C199A5/1,L1C,2022-06-23 17:13:15,2022-06-23 17:13:16,916949454
C5F130B0-6DCC-4FF1-9CDA-3F14FF7081C5/1,L1B,2022-06-23 17:13:15,2022-06-23 17:13:16,916949454
0FB661AA-0D2D-4708-9C0B-4F5481F5A4EC/0,L1A,2022-06-23 17:13:16,2022-06-23 17:13:57,916949454
450D20A5-5719-4C3E-B94D-1700203B511F/0,L1C,2022-06-23 17:13:16,2022-06-23 17:13:58,916949454
4FC7CE1A-7339-43DE-9D14-3A2A18289783/0,L1B,2022-06-23 17:13:16,2022-06-23 17:13:58,916949454
0FB661AA-0D2D-4708-9C0B-4F5481F5A4EC/1,L1A,2022-06-23 17:13:57,2022-06-23 17:13:58,916949454
1297A51B-6E8E-471A-AC80-E0B496AB5AE2/0,L1B,2022-06-23 17:13:58,2022-06-23 17:14:11,916949454
2DF2444F-4229-4852-A0EA-D5D15BE2240A/0,L1A,2022-06-23 17:13:58,2022-06-23 17:14:11,916949454
3BA5CAB2-DC1C-4D2A-87CE-6A4151A73672/0,L1C,2022-06-23 17:13:58,2022-06-23 17:14:11,916949454
03BB679A-BEA9-4F6A-BDBC-2EE32923D33A/0,L1C,2022-06-23 17:14:11,2022-06-23 17:14:16,916949454
7FF8281B-4205-40BE-9379-06D46FA51BDC/0,L1A,2022-06-23 17:14:11,2022-06-23 17:14:17,916949454
90EEAEC0-002F-4D11-9927-0B00AA915F76/0,L1B,2022-06-23 17:14:11,2022-06-23 17:14:17,916949454
03BB679A-BEA9-4F6A-BDBC-2EE32923D33A/1,L1C,2022-06-23 17:14:16,2022-06-23 17:14:17,916949454
3480E37E-2475-4D0C-87C0-92603F9DB510/0,L1A,2022-06-23 17:14:17,2022-06-23 17:14:51,916949454
3D8DE374-6AD4-4735-87C0-CE62816A3E07/0,L1C,2022-06-23 17:14:17,2022-06-23 17:14:51,916949454
51A38F69-3F02-4BD3-B430-9D1F5DE1E8DB/0,L1B,2022-06-23 17:14:17,2022-06-23 17:14:51,916949454
3427728F-FC41-40CE-907E-6685904704B1/1,L1C,2022-06-23 17:15:00,2022-06-23 17:15:47,916950472
D0904C12-8845-488C-9F0F-2133434F6555/1,L1A,2022-06-23 17:15:00,2022-06-23 17:15:47,916950472
E48B09B0-2A05-4A58-97BD-4E1AB0D6BA88/1,L1B,2022-06-23 17:15:00,2022-06-23 17:15:48,916950472
3427728F-FC41-40CE-907E-6685904704B1/2,L1C,2022-06-23 17:15:47,2022-06-23 17:15:48,916950472
D0904C12-8845-488C-9F0F-2133434F6555/2,L1A,2022-06-23 17:15:47,2022-06-23 17:15:48,916950472
963B0420-49AC-4D89-B28D-526336EBED8A/0,L1A,2022-06-23 17:15:48,2022-06-23 17:16:01,916950472
B8288AA3-292B-46A2-A0FB-2A05EDD81ABF/0,L1C,2022-06-23 17:15:48,2022-06-23 17:16:01,916950472
F5C5D3B4-F099-421E-98EF-3B88E31CE31F/0,L1B,2022-06-23 17:15:48,2022-06-23 17:16:02,916950472
963B0420-49AC-4D89-B28D-526336EBED8A/1,L1A,2022-06-23 17:16:01,2022-06-23 17:16:02,916950472
B8288AA3-292B-46A2-A0FB-2A05EDD81ABF/1,L1C,2022-06-23 17:16:01,2022-06-23 17:16:02,916950472
4F75FD62-4856-420C-9E5A-3F1AE3B45206/0,L1C,2022-06-23 17:16:02,2022-06-23 17:16:26,916950472
8936FA8E-A858-43E1-BC0C-9EC82C651A97/0,L1B,2022-06-23 17:16:02,2022-06-23 17:16:26,916950472
C631676F-4624-4325-BC2D-114FE43ACC6D/0,L1A,2022-06-23 17:16:02,2022-06-23 17:16:26,916950472
5913B596-B383-4A51-8E77-45715DE28413/0,L1A,2022-06-23 17:16:26,2022-06-23 17:35:36,916950472
8E265FC8-B2BF-4D34-832C-BE4F22526BC8/0,L1B,2022-06-23 17:16:26,2022-06-23 17:25:45,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/0,L1C,2022-06-23 17:16:26,2022-06-23 17:17:15,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/1,L1C,2022-06-23 17:17:15,2022-06-23 17:18:09,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/2,L1C,2022-06-23 17:18:09,2022-06-23 17:18:16,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/3,L1C,2022-06-23 17:18:16,2022-06-23 17:20:08,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/4,L1C,2022-06-23 17:20:08,2022-06-23 17:20:11,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/5,L1C,2022-06-23 17:20:11,2022-06-23 17:21:48,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/6,L1C,2022-06-23 17:21:48,2022-06-23 17:21:54,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/7,L1C,2022-06-23 17:21:54,2022-06-23 17:23:59,916950472
0452841E-254D-4C28-859D-661F366E8599/0,L2B,2022-06-23 17:22:18,2022-06-23 17:24:13,916949120
2880B204-1D87-43BF-89B3-EF7931045A1E/0,L2A,2022-06-23 17:22:18,2022-06-23 17:24:14,916949120
EB53504B-EBDE-46EB-AADC-D91352386712/8,L1C,2022-06-23 17:23:59,2022-06-23 17:24:03,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/9,L1C,2022-06-23 17:24:03,2022-06-23 17:24:49,916950472
0452841E-254D-4C28-859D-661F366E8599/1,L2B,2022-06-23 17:24:13,2022-06-23 17:24:14,916949120
2376079C-1FF4-4A82-8D65-2A7B19602737/0,L2B,2022-06-23 17:24:14,2022-06-23 17:48:30,916949120
C47B435B-B194-4F2D-8698-6D001A5485A9/0,L2A,2022-06-23 17:24:14,2022-06-23 18:00:00,916949120
EB53504B-EBDE-46EB-AADC-D91352386712/10,L1C,2022-06-23 17:24:49,2022-06-23 17:24:52,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/11,L1C,2022-06-23 17:24:52,2022-06-23 17:33:16,916950472
8E265FC8-B2BF-4D34-832C-BE4F22526BC8/1,L1B,2022-06-23 17:25:45,2022-06-23 17:25:48,916950472
8E265FC8-B2BF-4D34-832C-BE4F22526BC8/2,L1B,2022-06-23 17:25:48,2022-06-23 17:35:37,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/12,L1C,2022-06-23 17:33:16,2022-06-23 17:33:22,916950472
EB53504B-EBDE-46EB-AADC-D91352386712/13,L1C,2022-06-23 17:33:22,2022-06-23 17:35:37,916950472
5913B596-B383-4A51-8E77-45715DE28413/1,L1A,2022-06-23 17:35:36,2022-06-23 17:35:37,916950472
4AA1958E-261B-41A8-8836-EDA9D7E31A45/0,L1C,2022-06-23 17:35:37,2022-06-23 17:36:19,916950472
57BE8243-8236-465D-9862-A3BB944A702D/0,L1B,2022-06-23 17:35:37,2022-06-23 17:36:20,916950472
B68D8A1C-9DC9-4988-BFB0-FDAECEDC1EEB/0,L1A,2022-06-23 17:35:37,2022-06-23 17:36:19,916950472
4AA1958E-261B-41A8-8836-EDA9D7E31A45/1,L1C,2022-06-23 17:36:19,2022-06-23 17:36:20,916950472
B68D8A1C-9DC9-4988-BFB0-FDAECEDC1EEB/1,L1A,2022-06-23 17:36:19,2022-06-23 17:36:20,916950472
34C7E334-4B05-447B-AF62-BB7E17D7026E/0,L1A,2022-06-23 17:36:20,2022-06-23 17:59:59,916950472
A5E994C1-1BE5-4167-AF51-DB7AC6599A6B/0,L1C,2022-06-23 17:36:20,2022-06-23 17:36:40,916950472
B592D3A2-886F-4A69-9038-DA5518F1639A/0,L1B,2022-06-23 17:36:20,2022-06-23 17:41:27,916950472
A5E994C1-1BE5-4167-AF51-DB7AC6599A6B/1,L1C,2022-06-23 17:36:40,2022-06-23 17:38:58,916950472
A5E994C1-1BE5-4167-AF51-DB7AC6599A6B/2,L1C,2022-06-23 17:38:58,2022-06-23 17:45:46,916950472
B592D3A2-886F-4A69-9038-DA5518F1639A/1,L1B,2022-06-23 17:41:27,2022-06-23 17:41:33,916950472
B592D3A2-886F-4A69-9038-DA5518F1639A/2,L1B,2022-06-23 17:41:33,2022-06-23 17:44:08,916950472
B592D3A2-886F-4A69-9038-DA5518F1639A/3,L1B,2022-06-23 17:44:08,2022-06-23 17:44:17,916950472
B592D3A2-886F-4A69-9038-DA5518F1639A/4,L1B,2022-06-23 17:44:17,2022-06-23 17:50:13,916950472
A5E994C1-1BE5-4167-AF51-DB7AC6599A6B/3,L1C,2022-06-23 17:45:46,2022-06-23 17:45:52,916950472
A5E994C1-1BE5-4167-AF51-DB7AC6599A6B/4,L1C,2022-06-23 17:45:52,2022-06-23 17:59:57,916950472
2376079C-1FF4-4A82-8D65-2A7B19602737/1,L2B,2022-06-23 17:48:30,2022-06-23 17:49:39,916949120
2376079C-1FF4-4A82-8D65-2A7B19602737/2,L2B,2022-06-23 17:49:39,2022-06-23 17:52:39,916949120
B592D3A2-886F-4A69-9038-DA5518F1639A/5,L1B,2022-06-23 17:50:13,2022-06-23 17:50:19,916950472
B592D3A2-886F-4A69-9038-DA5518F1639A/6,L1B,2022-06-23 17:50:19,2022-06-23 17:59:21,916950472
2376079C-1FF4-4A82-8D65-2A7B19602737/3,L2B,2022-06-23 17:52:39,2022-06-23 17:54:39,916949120
2376079C-1FF4-4A82-8D65-2A7B19602737/4,L2B,2022-06-23 17:54:39,2022-06-23 18:00:00,916949120
B592D3A2-886F-4A69-9038-DA5518F1639A/7,L1B,2022-06-23 17:59:21,2022-06-23 17:59:28,916950472
B592D3A2-886F-4A69-9038-DA5518F1639A/8,L1B,2022-06-23 17:59:28,2022-06-23 18:00:00,916950472
A5E994C1-1BE5-4167-AF51-DB7AC6599A6B/5,L1C,2022-06-23 17:59:57,2022-06-23 17:59:58,916950472
A5E994C1-1BE5-4167-AF51-DB7AC6599A6B/6,L1C,2022-06-23 17:59:58,2022-06-23 18:00:00,916950472
34C7E334-4B05-447B-AF62-BB7E17D7026E/1,L1A,2022-06-23 17:59:59,2022-06-23 18:00:00,916950472
5B31FE24-E99A-47F7-9FA3-99217AAD0ECF/0,L1C,2022-06-23 18:00:00,2022-06-23 18:15:52,916950472
6948F266-5DD6-4A79-915A-24A529C21BEF/0,L1A,2022-06-23 18:00:00,2022-06-23 18:15:52,916950472
7F1851EF-83E1-4202-B047-180C2287C93B/0,L2B,2022-06-23 18:00:00,2022-06-23 18:03:06,916949120
CB6326A2-AA61-4A0F-9C94-4CD87404F25C/0,L1B,2022-06-23 18:00:00,2022-06-23 18:07:36,916950472
DDAADC1A-96A5-453D-A110-7C21BDB6106A/0,L2A,2022-06-23 18:00:00,2022-06-23 18:11:18,916949120
7F1851EF-83E1-4202-B047-180C2287C93B/1,L2B,2022-06-23 18:03:06,2022-06-23 18:03:40,916949120
7F1851EF-83E1-4202-B047-180C2287C93B/2,L2B,2022-06-23 18:03:40,2022-06-23 18:11:18,916949120
CB6326A2-AA61-4A0F-9C94-4CD87404F25C/1,L1B,2022-06-23 18:07:36,2022-06-23 18:07:43,916950472
CB6326A2-AA61-4A0F-9C94-4CD87404F25C/2,L1B,2022-06-23 18:07:43,2022-06-23 18:13:23,916950472
13FBA260-741D-4253-BE9B-8D816BD36B8E/0,L2B,2022-06-23 18:11:18,2022-06-23 18:11:27,916949120
793C95BF-1845-4049-AD64-30778C4EDEBA/0,L2A,2022-06-23 18:11:18,2022-06-23 18:11:27,916949120
53D2081C-C2DE-4B13-9399-53E03160B0C0/0,L2A,2022-06-23 18:11:27,2022-06-23 18:12:22,916949120
7C646A85-3437-41E1-9292-2A1CF7A70D75/0,L2B,2022-06-23 18:11:27,2022-06-23 18:12:22,916949120
7C69D271-3B34-43BA-8ECD-EA8E82C2E9DD/0,L2B,2022-06-23 18:12:22,2022-06-23 18:14:18,916949120
7DB9D4DC-206F-42D2-B409-F0411B9956BD/0,L2A,2022-06-23 18:12:22,2022-06-23 18:14:18,916949120
CB6326A2-AA61-4A0F-9C94-4CD87404F25C/3,L1B,2022-06-23 18:13:23,2022-06-23 18:15:51,916950472
BFD3087D-8641-48CA-95FF-C83D49E537CE/0,L2A,2022-06-23 18:14:18,2022-06-23 18:14:21,916949120
E26AC66D-06F8-49A9-8906-6D0D4312B465/0,L2B,2022-06-23 18:14:18,2022-06-23 18:14:20,916949120
E26AC66D-06F8-49A9-8906-6D0D4312B465/1,L2B,2022-06-23 18:14:20,2022-06-23 18:14:21,916949120
4F2B8048-FD8C-4472-A020-3B45F095D056/0,L2B,2022-06-23 18:14:21,2022-06-23 18:14:27,916949120
CFEE800A-FA3B-48E2-AD6F-09EE5AB5F8C5/0,L2A,2022-06-23 18:14:21,2022-06-23 18:14:28,916949120
4F2B8048-FD8C-4472-A020-3B45F095D056/1,L2B,2022-06-23 18:14:27,2022-06-23 18:14:28,916949120
350BA576-BFC2-4D34-8A7A-0E60A0532A36/0,L2B,2022-06-23 18:14:28,2022-06-23 18:26:00,916949120
88A48A73-D5AB-4329-B5A0-F3E3CDE48667/0,L2A,2022-06-23 18:14:28,2022-06-23 18:26:00,916949120
CB6326A2-AA61-4A0F-9C94-4CD87404F25C/4,L1B,2022-06-23 18:15:51,2022-06-23 18:15:52,916950472
07DC1322-884D-4A2E-94E5-F94A7BA1F05E/0,L1B,2022-06-23 18:15:52,2022-06-23 18:16:37,916950472
4DCDC3CE-149F-4D8F-84F9-512D1221D664/0,L1C,2022-06-23 18:15:52,2022-06-23 18:16:37,916950472
8A30591D-A98C-4C2B-88DE-99C3E8010414/0,L1A,2022-06-23 18:15:52,2022-06-23 18:16:37,916950472
07DC1322-884D-4A2E-94E5-F94A7BA1F05E/1,L1B,2022-06-23 18:16:37,2022-06-23 18:16:38,916950472
4DCDC3CE-149F-4D8F-84F9-512D1221D664/1,L1C,2022-06-23 18:16:37,2022-06-23 18:16:38,916950472
8A30591D-A98C-4C2B-88DE-99C3E8010414/1,L1A,2022-06-23 18:16:37,2022-06-23 18:16:38,916950472
27D552C8-1460-49B6-9032-84D0D950EA51/0,L1A,2022-06-23 18:16:38,2022-06-23 18:22:04,916950472
65C784CA-7EA4-4B75-82F8-F94D8B02083E/0,L1B,2022-06-23 18:16:38,2022-06-23 18:18:26,916950472
A8D564C1-9ECB-4994-B55A-C783B1636C5B/0,L1C,2022-06-23 18:16:38,2022-06-23 18:22:05,916950472
65C784CA-7EA4-4B75-82F8-F94D8B02083E/1,L1B,2022-06-23 18:18:26,2022-06-23 18:22:05,916950472
27D552C8-1460-49B6-9032-84D0D950EA51/1,L1A,2022-06-23 18:22:04,2022-06-23 18:22:05,916950472
013FE384-340F-48C1-8237-C4A4244FB9F2/0,L1A,2022-06-23 18:22:05,2022-06-23 18:24:08,916950472
7ED49E0F-5386-41E2-B8BE-A360EC5455C0/0,L1B,2022-06-23 18:22:05,2022-06-23 18:24:08,916950472
9C88D961-0202-44B4-A098-A3E6E81780F5/0,L1C,2022-06-23 18:22:05,2022-06-23 18:24:09,916950472
013FE384-340F-48C1-8237-C4A4244FB9F2/1,L1A,2022-06-23 18:24:08,2022-06-23 18:24:09,916950472
7ED49E0F-5386-41E2-B8BE-A360EC5455C0/1,L1B,2022-06-23 18:24:08,2022-06-23 18:24:09,916950472
0318CF95-2C72-4E0B-AB6B-1388BA791964/0,L1C,2022-06-23 18:24:09,2022-06-23 18:24:16,916950472
3B983E52-28E6-42EB-A1E4-9EEF43E78050/0,L1A,2022-06-23 18:24:09,2022-06-23 18:24:16,916950472
F4A83429-0841-4327-86FB-F92243036485/0,L1B,2022-06-23 18:24:09,2022-06-23 18:24:16,916950472
2B0BBD27-CF9E-41A0-AC56-D6499A20BA8B/0,L1A,2022-06-23 18:24:16,2022-06-23 18:24:19,916950472
65400F10-17F8-41D6-9B39-09D1887046C2/0,L1B,2022-06-23 18:24:16,2022-06-23 18:24:20,916950472
EBA50E6C-86C8-415E-B1DD-BF538E07B021/0,L1C,2022-06-23 18:24:16,2022-06-23 18:24:19,916950472
2B0BBD27-CF9E-41A0-AC56-D6499A20BA8B/1,L1A,2022-06-23 18:24:19,2022-06-23 18:24:20,916950472
EBA50E6C-86C8-415E-B1DD-BF538E07B021/1,L1C,2022-06-23 18:24:19,2022-06-23 18:24:20,916950472
13462751-8F62-4E77-A2B8-E12D7479EF53/0,L1C,2022-06-23 18:24:20,2022-06-23 18:25:07,916950472
4F004EB6-956E-46EA-9EB6-05918D49DBA9/0,L1A,2022-06-23 18:24:20,2022-06-23 18:25:06,916950472
E5FD8F80-0B06-4D9D-9976-1F8721F5250D/0,L1B,2022-06-23 18:24:20,2022-06-23 18:25:07,916950472
4F004EB6-956E-46EA-9EB6-05918D49DBA9/1,L1A,2022-06-23 18:25:06,2022-06-23 18:25:07,916950472
0FC39952-D7F3-42F7-ABE0-7CD5E534F0E5/0,L1B,2022-06-23 18:25:07,2022-06-23 18:26:01,916950472
853AECFA-61FA-429B-BE59-DCA501AE1372/0,L1C,2022-06-23 18:25:07,2022-06-23 18:26:02,916950472
E81693FD-59B3-400B-A096-2149378E4517/0,L1A,2022-06-23 18:25:07,2022-06-23 18:26:01,916950472
0D0FD7AE-559D-4C91-B75D-7E31B6F317E4/0,L2A,2022-06-23 18:26:00,2022-06-23 18:26:03,916949120
94EF59F9-53C5-4B6B-A443-F2FD34DA699D/0,L2B,2022-06-23 18:26:00,2022-06-23 18:26:03,916949120
0FC39952-D7F3-42F7-ABE0-7CD5E534F0E5/1,L1B,2022-06-23 18:26:01,2022-06-23 18:26:02,916950472
E81693FD-59B3-400B-A096-2149378E4517/1,L1A,2022-06-23 18:26:01,2022-06-23 18:26:02,916950472
3A8B44E9-8E16-46A5-B669-141525B98AEB/0,L1B,2022-06-23 18:26:02,2022-06-23 18:31:54,916950472
CB2ABFBC-FC4E-4347-BEAF-A816153F0956/0,L1A,2022-06-23 18:26:02,2022-06-23 18:52:38,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/0,L1C,2022-06-23 18:26:02,2022-06-23 18:33:17,916950472
82BFA3F8-4AA6-4048-9EF8-39E6E9FA913E/0,L2B,2022-06-23 18:26:03,2022-06-23 19:50:28,916949120
BA1AFBFA-A090-4722-87FB-6E0DA1C2A1F7/0,L2A,2022-06-23 18:26:03,2022-06-23 18:53:35,916949120
3A8B44E9-8E16-46A5-B669-141525B98AEB/1,L1B,2022-06-23 18:31:54,2022-06-23 18:32:03,916950472
3A8B44E9-8E16-46A5-B669-141525B98AEB/2,L1B,2022-06-23 18:32:03,2022-06-23 18:37:22,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/1,L1C,2022-06-23 18:33:17,2022-06-23 18:33:24,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/2,L1C,2022-06-23 18:33:24,2022-06-23 18:37:06,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/3,L1C,2022-06-23 18:37:06,2022-06-23 18:37:06,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/4,L1C,2022-06-23 18:37:06,2022-06-23 18:39:33,916950472
3A8B44E9-8E16-46A5-B669-141525B98AEB/3,L1B,2022-06-23 18:37:22,2022-06-23 18:37:29,916950472
3A8B44E9-8E16-46A5-B669-141525B98AEB/4,L1B,2022-06-23 18:37:29,2022-06-23 18:40:07,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/5,L1C,2022-06-23 18:39:33,2022-06-23 18:39:39,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/6,L1C,2022-06-23 18:39:39,2022-06-23 18:51:46,916950472
3A8B44E9-8E16-46A5-B669-141525B98AEB/5,L1B,2022-06-23 18:40:07,2022-06-23 18:40:13,916950472
3A8B44E9-8E16-46A5-B669-141525B98AEB/6,L1B,2022-06-23 18:40:13,2022-06-23 18:52:39,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/7,L1C,2022-06-23 18:51:46,2022-06-23 18:51:49,916950472
EF6BEB4F-E277-42F7-BD44-5D1D2F534BB5/8,L1C,2022-06-23 18:51:49,2022-06-23 18:52:39,916950472
CB2ABFBC-FC4E-4347-BEAF-A816153F0956/1,L1A,2022-06-23 18:52:38,2022-06-23 18:52:39,916950472
40FC5612-1438-4826-BD38-1486054A7D0B/0,L1C,2022-06-23 18:52:39,2022-06-23 18:53:19,916950472
5BE6D92C-041A-48AF-9690-8C4B5D1586FB/0,L1A,2022-06-23 18:52:39,2022-06-23 18:53:19,916950472
D3846640-83F2-445F-BF67-BBDFB24159F8/0,L1B,2022-06-23 18:52:39,2022-06-23 18:52:42,916950472
D3846640-83F2-445F-BF67-BBDFB24159F8/1,L1B,2022-06-23 18:52:42,2022-06-23 18:52:49,916950472
D3846640-83F2-445F-BF67-BBDFB24159F8/2,L1B,2022-06-23 18:52:49,2022-06-23 18:53:20,916950472
40FC5612-1438-4826-BD38-1486054A7D0B/1,L1C,2022-06-23 18:53:19,2022-06-23 18:53:20,916950472
5BE6D92C-041A-48AF-9690-8C4B5D1586FB/1,L1A,2022-06-23 18:53:19,2022-06-23 18:53:20,916950472
77064CB8-DB6E-494D-80ED-79D636E5D238/0,L1B,2022-06-23 18:53:20,2022-06-23 18:55:12,916950472
AAC3D7AB-96C4-4965-9A9D-FCEA3D4A51F4/0,L1A,2022-06-23 18:53:20,2022-06-23 18:55:11,916950472
BBA27083-13FD-4C51-8177-D6B981E3D46D/0,L1C,2022-06-23 18:53:20,2022-06-23 18:55:12,916950472
BA1AFBFA-A090-4722-87FB-6E0DA1C2A1F7/1,L2A,2022-06-23 18:53:35,2022-06-23 18:53:39,916949120
BA1AFBFA-A090-4722-87FB-6E0DA1C2A1F7/2,L2A,2022-06-23 18:53:39,2022-06-23 19:50:28,916949120
AAC3D7AB-96C4-4965-9A9D-FCEA3D4A51F4/1,L1A,2022-06-23 18:55:11,2022-06-23 18:55:12,916950472
15DC93C4-2316-4AEE-88E8-52EA0DF78024/0,L1B,2022-06-23 18:55:12,2022-06-23 18:55:14,916950472
6C8F0A14-31FB-46C3-94E5-0C9DEE71478E/0,L1C,2022-06-23 18:55:12,2022-06-23 18:55:13,916950472
AB54F28A-A344-452F-9779-FF1534D3229E/0,L1A,2022-06-23 18:55:12,2022-06-23 18:55:13,916950472
6C8F0A14-31FB-46C3-94E5-0C9DEE71478E/1,L1C,2022-06-23 18:55:13,2022-06-23 18:55:14,916950472
AB54F28A-A344-452F-9779-FF1534D3229E/1,L1A,2022-06-23 18:55:13,2022-06-23 18:55:14,916950472
605E599F-E980-454A-9C8F-D41C9C262F75/0,L1B,2022-06-23 18:55:14,2022-06-23 18:55:36,916950472
A50913B9-26FD-478F-8AC5-B1AA84C7F568/0,L1C,2022-06-23 18:55:14,2022-06-23 18:55:54,916950472
C02AFF63-BF4A-4DD3-B4CF-9D83C8420E94/0,L1A,2022-06-23 18:55:14,2022-06-23 18:55:53,916950472
605E599F-E980-454A-9C8F-D41C9C262F75/1,L1B,2022-06-23 18:55:36,2022-06-23 18:55:53,916950472
605E599F-E980-454A-9C8F-D41C9C262F75/2,L1B,2022-06-23 18:55:53,2022-06-23 18:55:54,916950472
C02AFF63-BF4A-4DD3-B4CF-9D83C8420E94/1,L1A,2022-06-23 18:55:53,2022-06-23 18:55:54,916950472
30DFC2C4-3B2D-43F5-96CB-26742EE27BF2/0,L1C,2022-06-23 18:55:54,2022-06-23 19:01:15,916950472
39054E9B-6E30-4C78-9E43-A7A2EE128CEA/0,L1A,2022-06-23 18:55:54,2022-06-23 19:01:15,916950472
5978D343-3C39-4D54-B9B2-4EAA9CEB61B0/0,L1B,2022-06-23 18:55:54,2022-06-23 19:01:15,916950472
23A4ECB1-3CB5-45DA-B90A-3931C82F1856/0,L1C,2022-06-23 19:01:15,2022-06-23 19:05:09,916950472
650DF94B-4735-48E8-B52F-3ACBF688C4A2/0,L1B,2022-06-23 19:01:15,2022-06-23 19:03:21,916950472
E622DAF9-2AE2-466D-B10E-96FFF9309DBA/0,L1A,2022-06-23 19:01:15,2022-06-23 19:05:09,916950472
650DF94B-4735-48E8-B52F-3ACBF688C4A2/1,L1B,2022-06-23 19:03:21,2022-06-23 19:05:09,916950472
0AF5C30A-347B-423E-9141-1D4C71F19D96/0,L1A,2022-06-23 19:05:09,2022-06-23 19:05:45,916950472
F8C6C503-0884-4101-A0FD-F80652BC6E1D/0,L1C,2022-06-23 19:05:09,2022-06-23 19:05:45,916950472
F938AB33-6BE0-44B2-9CEF-DA84BCF831E0/0,L1B,2022-06-23 19:05:09,2022-06-23 19:05:45,916950472
51185063-B3E2-4BBA-A701-9CE88C402C9F/0,L1A,2022-06-23 19:05:45,2022-06-23 19:07:18,916950472
80594370-A35B-4BD9-9E1E-659C4EAA9985/0,L1B,2022-06-23 19:05:45,2022-06-23 19:07:18,916950472
